5.869313644307286859e-01,6.076677210494392245e-01,6.266216948446348134e-01,6.436316043342622528e-01,6.589766888550518953e-01,6.725369735140638294e-01,6.842033377792924309e-01,6.941882090256881188e-01,7.027213127445426366e-01,7.095997178444074516e-01,7.137028422945227435e-01,7.153620170234762377e-01,7.152011621658680429e-01,7.124342460633454888e-01,7.077507291173249504e-01,7.001052422713679446e-01,6.898285809385603651e-01,6.774169006792298831e-01,6.632879950260042179e-01,6.486373531762913425e-01,6.342555072988615983e-01,6.197139789038715874e-01,6.056316902759314447e-01,5.922683118248167622e-01,5.798910246967859949e-01,5.685263869506763657e-01,5.577842184518407853e-01,5.487879423492644237e-01,5.411478420689616042e-01,5.348508124595153790e-01,5.285443439096156881e-01,5.229459124657411806e-01,5.177224824373334311e-01,5.133047157659033077e-01,5.087615530126624597e-01,5.041828702753319291e-01,4.986977121313516115e-01,4.926351662950193555e-01,4.854736230984673662e-01,4.769794081156876198e-01,4.675549086399539145e-01,4.573492142806780958e-01,4.467646812545876811e-01,4.367354723694332197e-01,4.286080366809897901e-01
5.880471941347653608e-01,6.102208437892537862e-01,6.312221498307587497e-01,6.503300760632999555e-01,6.678494935622077966e-01,6.822251133910488541e-01,6.943052692799418502e-01,7.028668626048867329e-01,7.092182257961480163e-01,7.129163938197397021e-01,7.147282171992694888e-01,7.148488092041010988e-01,7.130127575794649175e-01,7.088498461423817787e-01,7.023019325720571970e-01,6.936685562778086567e-01,6.831577893766085374e-01,6.707380779486050715e-01,6.566359353403649068e-01,6.422253634662243860e-01,6.273787629785714248e-01,6.130045285805785227e-01,5.994312542952742184e-01,5.870901294609768284e-01,5.766132975138845707e-01,5.674671232266140786e-01,5.596237400535373219e-01,5.535355554289138613e-01,5.482824300466199174e-01,5.443885746663643665e-01,5.413651954522121779e-01,5.382931652676991030e-01,5.355118137820910063e-01,5.328901080175918459e-01,5.314553863909713405e-01,5.290073966562611751e-01,5.267775726673368242e-01,5.239653698354137523e-01,5.197462059622521835e-01,5.134812153122186862e-01,5.055945161824466627e-01,4.972559714507994166e-01,4.871349797221344868e-01,4.764157579223604611e-01,4.654361047593789658e-01
5.885354187213492905e-01,6.112469637178984394e-01,6.323954570969608779e-01,6.512785264641769434e-01,6.675577530505641954e-01,6.804998257542024254e-01,6.896110668151149703e-01,6.947745067701446287e-01,6.963767530843186782e-01,6.939007886403897318e-01,6.867965082950758804e-01,6.760742113441100543e-01,6.626735031471769899e-01,6.470812411904955930e-01,6.300105874140922158e-01,6.122605407546615197e-01,5.947926252327047081e-01,5.774793525201753486e-01,5.604115568344097964e-01,5.436415338324108726e-01,5.284002470328543755e-01,5.143362048655325536e-01,5.021041227591493961e-01,4.914441775326251483e-01,4.828974845225800228e-01,4.764645654341057024e-01,4.710457026323825458e-01,4.663641044805629798e-01,4.623024762305786295e-01,4.585915516867386521e-01,4.543274738216726005e-01,4.499733703821788278e-01,4.441778283980887254e-01,4.371692536578212773e-01,4.290476007970706052e-01,4.181540230136405190e-01,4.059002913010569258e-01,3.924634917330346306e-01,3.776559131580101702e-01,3.620090954403118455e-01,3.455107497299325647e-01,3.283095658188081578e-01,3.108663337599066323e-01,2.933546580099409273e-01,2.759201280472029505e-01
5.879730891227405998e-01,6.100904732414552667e-01,6.301028646793749299e-01,6.477433173974770364e-01,6.624037676955152332e-01,6.734088488483499502e-01,6.808805938473623254e-01,6.851344977937792180e-01,6.862398895703825108e-01,6.847802572179334524e-01,6.806772205378915919e-01,6.740213072957504936e-01,6.662071541126890484e-01,6.560268700042047874e-01,6.450689375180587160e-01,6.331013726673929698e-01,6.203434563288564574e-01,6.075835860522398324e-01,5.947373150265371500e-01,5.817714555838284785e-01,5.680597358076945325e-01,5.537360252077413447e-01,5.393774547953513743e-01,5.245410795988536545e-01,5.090814389620095248e-01,4.938607116674416653e-01,4.790955488367356629e-01,4.652743967379202594e-01,4.523766029852674397e-01,4.397846923407575659e-01,4.283533071523915603e-01,4.184721033494296916e-01,4.099960634903073720e-01,4.033674486811672510e-01,3.976872322441288854e-01,3.921165769757673503e-01,3.866087805145507761e-01,3.809569475733556310e-01,3.750929866315130257e-01,3.680144082904647229e-01,3.605191701162041018e-01,3.519861057044523234e-01,3.413870029563974007e-01,3.294465210573013780e-01,3.165278196075353989e-01
5.888974205022259323e-01,6.123108177787180972e-01,6.342380959342284186e-01,6.542214208982453094e-01,6.707578007780157225e-01,6.843496923182669223e-01,6.947000776194649507e-01,7.024112464747404028e-01,7.068344164571784827e-01,7.081264195133236683e-01,7.065492803258701660e-01,7.027286661950584712e-01,6.963598427912057742e-01,6.879302341603684701e-01,6.771220354476280567e-01,6.656196329190704475e-01,6.526730445678061709e-01,6.376095667001183687e-01,6.215988210688144777e-01,6.042083559270420290e-01,5.859177136850490797e-01,5.675634110317744341e-01,5.487303168035637668e-01,5.293665299239118660e-01,5.100932752234246248e-01,4.904049582386778017e-01,4.695513930385401546e-01,4.478176005412596306e-01,4.264245632385821883e-01,4.061663512648054364e-01,3.861128331881541476e-01,3.684702869342441622e-01,3.533893067767756024e-01,3.401697897408685334e-01,3.294831871563076442e-01,3.208019005094092657e-01,3.131459288626992077e-01,3.062372276379718983e-01,3.004994661033990599e-01,2.958256005017066981e-01,2.921141959529129917e-01,2.890296541114936724e-01,2.864170329532049197e-01,2.847256975260126222e-01,2.830801218840817146e-01
5.881475543665044547e-01,6.106340398184808560e-01,6.320659660292022863e-01,6.512667051457016187e-01,6.686681672277421384e-01,6.828702805690867184e-01,6.938513490967043174e-01,7.018429711577927055e-01,7.073750265198163190e-01,7.107741362927464390e-01,7.117679800524504552e-01,7.114990929712777801e-01,7.099109516031613110e-01,7.079057364103605865e-01,7.055426963220923220e-01,7.023890252697858605e-01,6.980201105615901902e-01,6.921756403424763615e-01,6.851730539402403064e-01,6.777651362658654310e-01,6.698751950201754513e-01,6.619593504625899127e-01,6.548042707630983283e-01,6.482846454317698903e-01,6.416088726945663456e-01,6.350696083981850482e-01,6.294889142216446576e-01,6.243541520644533271e-01,6.187276641052168458e-01,6.131503701606983991e-01,6.077673248205275325e-01,6.034921958814096765e-01,5.987859904763019880e-01,5.930594444956658329e-01,5.865481423306417863e-01,5.784866262894734490e-01,5.696078902874647243e-01,5.596695892223253477e-01,5.500506892334028342e-01,5.401066211820155782e-01,5.303772158311595986e-01,5.206209025421915104e-01,5.112421434789334862e-01,5.031398567847408243e-01,4.961097378616299847e-01
5.871619671293251130e-01,6.087844985270922660e-01,6.283119592950553445e-01,6.457034697914986188e-01,6.606058155434889612e-01,6.724867637733823456e-01,6.823542969104214873e-01,6.897950361230213989e-01,6.953783795333330353e-01,6.987970764433095727e-01,6.998814881701735935e-01,6.990317503248416608e-01,6.965200624828082887e-01,6.925626635430462974e-01,6.877365271009879821e-01,6.825315926487343088e-01,6.765451817662593292e-01,6.705801443772702042e-01,6.633685395506907501e-01,6.556135233535922424e-01,6.472676973860069793e-01,6.390000002457265627e-01,6.306494617749300868e-01,6.219987290079894704e-01,6.136800070169222687e-01,6.059633503648315100e-01,5.988603045924817403e-01,5.928029440224340529e-01,5.863654765367259936e-01,5.809914832618477964e-01,5.743324117272028406e-01,5.661845164414552878e-01,5.574760806966131410e-01,5.480202436498243790e-01,5.382531724064746337e-01,5.278681518076620005e-01,5.161444560463723796e-01,5.039610775394275377e-01,4.912696800300178079e-01,4.783195450538504367e-01,4.655650924936961532e-01,4.523603971462710760e-01,4.393432512352966057e-01,4.265329390003810284e-01,4.138875536902937302e-01
5.882320174711900274e-01,6.107375038368231257e-01,6.311704021857288405e-01,6.497142297557746415e-01,6.658659764967489458e-01,6.792824121947002025e-01,6.900384815796244409e-01,6.973177752768259241e-01,7.031017114678057567e-01,7.058437427618610149e-01,7.067292630386368124e-01,7.064318290374069775e-01,7.046581254803556682e-01,7.018183823330538251e-01,6.980928096447294173e-01,6.938726362844007678e-01,6.893795174770175338e-01,6.831970190486759131e-01,6.754524115302980025e-01,6.672293136101625777e-01,6.585955917538774962e-01,6.492691241268057079e-01,6.384741024007400956e-01,6.268466803771503004e-01,6.146368947173547204e-01,6.026265720657498770e-01,5.912041496806991203e-01,5.808864232855445175e-01,5.720247562543750997e-01,5.639268053907227074e-01,5.565144517958048320e-01,5.490559144667018776e-01,5.414861218708080237e-01,5.329418427289449589e-01,5.235496826481801369e-01,5.134983087567123183e-01,5.032585511877760709e-01,4.927615735813799525e-01,4.824433311496609256e-01,4.730165894939378224e-01,4.635378180438985973e-01,4.548448192105085663e-01,4.463346798652819136e-01,4.381285580274139613e-01,4.300951950414879654e-01
5.884696280177196259e-01,6.120444754908073159e-01,6.344268670529763510e-01,6.548510713577375686e-01,6.722022098992140871e-01,6.862635852719427554e-01,6.958689263810627912e-01,7.016289764797555284e-01,7.032949188063783996e-01,7.015976768015201870e-01,6.967246533778927997e-01,6.893284649288436983e-01,6.799516851463505152e-01,6.691187266637824704e-01,6.566388771732142304e-01,6.437732652426987334e-01,6.305040534916606099e-01,6.169452203987040306e-01,6.040187210745114887e-01,5.921006062969874639e-01,5.810903708481730545e-01,5.707493321605388026e-01,5.607147830937401212e-01,5.508474071819533524e-01,5.414281990391596189e-01,5.326066073444543081e-01,5.243977633525821469e-01,5.167839904553246377e-01,5.093135908950245927e-01,5.014157418512987796e-01,4.921875099710915080e-01,4.814638415905602153e-01,4.696678222039248896e-01,4.566896628692316273e-01,4.429496126809739365e-01,4.285754372570561577e-01,4.124912262158332288e-01,3.940239785631325931e-01,3.737637024269588881e-01,3.528150887360645971e-01,3.321609628487620647e-01,3.125842733386934302e-01,2.944154472447529924e-01,2.781149918191984094e-01,2.638768543059054061e-01
5.878072661498592311e-01,6.099522284015120865e-01,6.313494939987770449e-01,6.515756028612766926e-01,6.699374666219806151e-01,6.862151662863777979e-01,7.004506900779861045e-01,7.115991435821384936e-01,7.190697291114759304e-01,7.236084339775986640e-01,7.247575359912827864e-01,7.211133720627863619e-01,7.148399734590102916e-01,7.049615521458414413e-01,6.938710371854005521e-01,6.800116381630219031e-01,6.642836112728012221e-01,6.472522513151095502e-01,6.289546397793399635e-01,6.099711254568901397e-01,5.907627755389057711e-01,5.710065912315911429e-01,5.522556231462597554e-01,5.343774937973457817e-01,5.173030224905303953e-01,5.010759127994686146e-01,4.861448684852492930e-01,4.728048079584038499e-01,4.610958616906539742e-01,4.504116820977005498e-01,4.414773537314128360e-01,4.335157388206918316e-01,4.259532252973404765e-01,4.191173397761911446e-01,4.129306839565971554e-01,4.061595303143512581e-01,3.999202950265416945e-01,3.938393586147210801e-01,3.864649415349370454e-01,3.789240316248929652e-01,3.704583213853940293e-01,3.619342957960032248e-01,3.536627820630797725e-01,3.466120849956753069e-01,3.404981785196454780e-01
5.884808644824022217e-01,6.117835773986791681e-01,6.338215521558571153e-01,6.537609104243683467e-01,6.715022765113960457e-01,6.867877590786923836e-01,6.996808018921816252e-01,7.097919601764156594e-01,7.174104548884479016e-01,7.226006523522325864e-01,7.246071111413503463e-01,7.234668189257755788e-01,7.199462252711562593e-01,7.136743627394510625e-01,7.050073700308261415e-01,6.938800736486551157e-01,6.808715421017642599e-01,6.655061472060341821e-01,6.489257236661785111e-01,6.318104520720940753e-01,6.138188928638288466e-01,5.963028575945603649e-01,5.802480477703623185e-01,5.656022888834344453e-01,5.529266960493389726e-01,5.428668307867259291e-01,5.352451220372036467e-01,5.288577981762877522e-01,5.235471538411856640e-01,5.191359232197453322e-01,5.159604601215848074e-01,5.129183697186728841e-01,5.107467402136611767e-01,5.092300437578620720e-01,5.071969336793143990e-01,5.050243739890321049e-01,5.023001747247680671e-01,4.996393558747073138e-01,4.972590694526550781e-01,4.951910961736107897e-01,4.924960235315084534e-01,4.899205169241767077e-01,4.871427216870818366e-01,4.839896843694684314e-01,4.814348828299775951e-01
5.893840250247963652e-01,6.133973251936069015e-01,6.361528697186265013e-01,6.563732752990909525e-01,6.740634674623471323e-01,6.897837443094219090e-01,7.019080953269629664e-01,7.105490030973389270e-01,7.155727144049548460e-01,7.177779489675439883e-01,7.172760914603026894e-01,7.132156981137742768e-01,7.069543914835105802e-01,6.983100513384863373e-01,6.878449559750217102e-01,6.763143345992781441e-01,6.634475198538782870e-01,6.500757303939326270e-01,6.363834491978197505e-01,6.220823654504545885e-01,6.075109126280917593e-01,5.926756636587979798e-01,5.781108582779952432e-01,5.630790151904270235e-01,5.485493216191594801e-01,5.349143753791134603e-01,5.216128954076884039e-01,5.092822927379128117e-01,4.974920493147174105e-01,4.862771325301325498e-01,4.763372558752996810e-01,4.668996789767986821e-01,4.579691247418701816e-01,4.488602727598037245e-01,4.389443425801002330e-01,4.283013657670435292e-01,4.158773282633194124e-01,4.007265975114827072e-01,3.843672205161761668e-01,3.665677223573836074e-01,3.480165753880353763e-01,3.286246801892576674e-01,3.097992511301074781e-01,2.929335017865934421e-01,2.779733524267823941e-01
5.876050420884472159e-01,6.099554118010686032e-01,6.298490273846532039e-01,6.475246164082889555e-01,6.627215864529290013e-01,6.752559378023808012e-01,6.850119549416932019e-01,6.924110137557869527e-01,6.974952724085592415e-01,7.007183040496530735e-01,7.028135482078862184e-01,7.038592355773890530e-01,7.039562947952415772e-01,7.037221969822877732e-01,7.018605655669700738e-01,6.988229560856590306e-01,6.949331466474760743e-01,6.904005236634787046e-01,6.849690006363268191e-01,6.790948878658401577e-01,6.733223774474408341e-01,6.668640884317186268e-01,6.604360066263461615e-01,6.549648624462368618e-01,6.491681840921371682e-01,6.432266229984465733e-01,6.373785019255950868e-01,6.314034893326725406e-01,6.244814040477806305e-01,6.180449670335501633e-01,6.111750846609202981e-01,6.038360649631171473e-01,5.965036743246781015e-01,5.893979734522432068e-01,5.820252794793430162e-01,5.742832952767885635e-01,5.664331763765488859e-01,5.573914077444124260e-01,5.484762980596515902e-01,5.398055554514143983e-01,5.319788304990757943e-01,5.241968568063123390e-01,5.166028356915370878e-01,5.090377618778889612e-01,5.016037823409704721e-01
5.872228505705934243e-01,6.087297914928240239e-01,6.278320457020194478e-01,6.453410424965958514e-01,6.606371880925177020e-01,6.737511268837901302e-01,6.847426484876121267e-01,6.928155799041503249e-01,6.980316021302468421e-01,7.013636029230110314e-01,7.022347067615614113e-01,7.011589379082884266e-01,6.975512676231896414e-01,6.925739151389639359e-01,6.862334607515170326e-01,6.791630347346602203e-01,6.718259416383555171e-01,6.641950755492386227e-01,6.568250996124911367e-01,6.510853511218787082e-01,6.460706057142439063e-01,6.420435283082607247e-01,6.395224019219510891e-01,6.371164253046607273e-01,6.341694659618067886e-01,6.316276285264842416e-01,6.287857667469690659e-01,6.252749787234431755e-01,6.210222197950953094e-01,6.163834363093240176e-01,6.111839889750081412e-01,6.062476288100825395e-01,6.018353057315596333e-01,5.975664977430905633e-01,5.936765137275968884e-01,5.904871619955832651e-01,5.879607338933841021e-01,5.857937281639481464e-01,5.841659868523857435e-01,5.821616512308295244e-01,5.796500522284445678e-01,5.762083627148011367e-01,5.714942994679501620e-01,5.661842109543668844e-01,5.601100722051677305e-01
5.877492596095172939e-01,6.097958435134673838e-01,6.297855324403696109e-01,6.476442558025283791e-01,6.625896411063889602e-01,6.741972737809523997e-01,6.835961856205376996e-01,6.901095781324048106e-01,6.941128669856658773e-01,6.964414961894453970e-01,6.963288426166267531e-01,6.945193373357957389e-01,6.915034032486784277e-01,6.882276633679121902e-01,6.849147915017586019e-01,6.807111529620508694e-01,6.753151689473474439e-01,6.685536539613424756e-01,6.608007697386365509e-01,6.521530097676546678e-01,6.422150252267369019e-01,6.312682757412688694e-01,6.197147269267149206e-01,6.083651652973307566e-01,5.972561968670910826e-01,5.869678579032153731e-01,5.763877333251252733e-01,5.661712173931358061e-01,5.567933197204381068e-01,5.489337083384566718e-01,5.422732449355132101e-01,5.364619132052002026e-01,5.313586015274819330e-01,5.257489464892507458e-01,5.209002772588960939e-01,5.156872831950461977e-01,5.103202888289654071e-01,5.035962863336435058e-01,4.958900651686513616e-01,4.873784271164521842e-01,4.784148125993022416e-01,4.694363840728839610e-01,4.599355097132128978e-01,4.505474262792537044e-01,4.418508556321417147e-01
